Date Time,Temperature,WindSpeed,WindDirection,Rain,Pressure,Luminosity,Humidity
02.01.2009 13:10:00,13.46,175,141.1,4.44,99858,5.07,87.6
02.01.2009 13:20:00,13.51,138,138.7,4.47,99862,5.08,87.8
02.01.2009 13:30:00,13.74,150,158.1,4.52,99860,5.17,87.2
02.01.2009 13:40:00,13.79,100,138.8,4.5,99867,5.19,86.6
02.01.2009 13:50:00,13.59,125,76.2,4.43,99870,5.11,86.6
02.01.2009 14:00:00,13.44,125,42.4,4.45,99873,5.06,87.8
02.01.2009 14:10:00,13.38,150,32.27,4.46,99873,5.03,88.6
02.01.2009 14:20:00,13.46,100,85.8,4.51,99875,5.07,89
02.01.2009 14:30:00,13.86,138,145.3,4.59,99870,5.22,87.8
02.01.2009 14:40:00,13.78,113,173,4.52,99875,5.19,87
02.01.2009 14:50:00,13.82,63,217.4,4.56,99871,5.2,87.5
02.01.2009 15:00:00,13.88,100,336.3,4.54,99887,5.22,86.9
02.01.2009 15:10:00,13.69,125,21.58,4.5,99905,5.15,87.3
02.01.2009 15:20:00,13.58,200,15.64,4.53,99914,5.11,88.5
02.01.2009 15:30:00,13.53,275,20.08,4.54,99925,5.09,89.1
02.01.2009 15:40:00,13.45,363,26.15,4.53,99932,5.06,89.4
02.01.2009 15:50:00,13.35,400,15.71,4.5,99946,5.03,89.5
02.01.2009 16:00:00,13.24,413,11.99,4.46,99959,4.98,89.6
02.01.2009 16:10:00,13.19,313,8.34,4.45,99962,4.96,89.7
02.01.2009 16:20:00,13.17,325,7.34,4.43,99980,4.95,89.4
02.01.2009 16:30:00,13.16,250,9.22,4.38,99992,4.95,88.4
02.01.2009 16:40:00,13.17,275,8.57,4.37,100013,4.95,88.3
02.01.2009 16:50:00,13.16,238,347,4.39,100016,4.95,88.6
02.01.2009 17:00:00,13.12,288,7.05,4.39,100021,4.94,89
02.01.2009 17:10:00,13.04,213,355.1,4.39,100023,4.91,89.5
02.01.2009 17:20:00,13.04,213,357,4.41,100035,4.91,90
02.01.2009 17:30:00,13.03,288,8.76,4.43,100043,4.91,90.3
02.01.2009 17:40:00,12.97,250,9.15,4.44,100054,4.88,91
02.01.2009 17:50:00,12.95,275,13.1,4.47,100066,4.88,91.8
02.01.2009 18:00:00,12.93,463,12.56,4.49,100074,4.87,92.3
02.01.2009 18:10:00,12.84,613,24.44,4.46,100078,4.83,92.3
02.01.2009 18:20:00,12.8,475,15.55,4.43,100092,4.82,91.9
02.01.2009 18:30:00,12.77,463,13.29,4.4,100098,4.81,91.5
02.01.2009 18:40:00,12.71,538,15.81,4.35,100113,4.79,90.9
02.01.2009 18:50:00,12.7,463,15.74,4.33,100119,4.79,90.5
02.01.2009 19:00:00,12.66,450,14.34,4.32,100127,4.77,90.7
02.01.2009 19:10:00,12.64,413,10.57,4.35,100134,4.76,91.4
02.01.2009 19:20:00,12.64,350,17.52,4.37,100140,4.76,92
02.01.2009 19:30:00,12.64,388,13.96,4.38,100146,4.76,92.2
02.01.2009 19:40:00,12.64,388,18.38,4.4,100157,4.76,92.5
02.01.2009 19:50:00,12.69,313,23.41,4.43,100171,4.78,92.8
02.01.2009 20:00:00,12.7,400,24.28,4.43,100183,4.79,92.8
02.01.2009 20:10:00,12.72,313,21.2,4.43,100190,4.79,92.6
02.01.2009 20:20:00,12.64,488,13.15,4.39,100201,4.76,92.4
02.01.2009 20:30:00,12.64,413,21.52,4.39,100203,4.76,92.4
02.01.2009 20:40:00,12.64,425,20.42,4.38,100213,4.76,92.2
02.01.2009 20:50:00,12.57,475,20.56,4.36,100215,4.74,92.2
02.01.2009 21:00:00,12.51,388,14.31,4.33,100223,4.72,91.9
02.01.2009 21:10:00,12.5,375,22.07,4.31,100232,4.71,91.7
02.01.2009 21:20:00,12.48,513,23.45,4.29,100236,4.71,91.3
02.01.2009 21:30:00,12.34,500,18.31,4.2,100237,4.66,90.4
02.01.2009 21:40:00,12.2,475,20.89,4.13,100235,4.61,89.8
02.01.2009 21:50:00,12.06,413,29.22,4.06,100239,4.56,89.3
02.01.2009 22:00:00,11.98,413,23.48,4.02,100239,4.53,88.8
02.01.2009 22:10:00,11.94,400,15.5,3.98,100239,4.52,88.4
02.01.2009 22:20:00,11.8,363,24.21,3.96,100244,4.47,88.7
02.01.2009 22:30:00,11.66,288,12.55,3.92,100254,4.42,88.9
02.01.2009 22:40:00,11.7,300,13.5,3.95,100252,4.44,89.2
02.01.2009 22:50:00,11.65,288,354.1,3.95,100257,4.42,89.6
02.01.2009 23:00:00,11.62,138,354,3.95,100252,4.41,89.7
02.01.2009 23:10:00,11.55,163,313.2,3.92,100264,4.39,89.6
02.01.2009 23:20:00,11.47,213,323.8,3.9,100265,4.36,89.7
02.01.2009 23:30:00,11.43,275,349.2,3.9,100264,4.35,89.9
02.01.2009 23:40:00,11.44,275,17.64,3.9,100253,4.35,89.8
02.01.2009 23:50:00,11.41,238,17.74,3.88,100235,4.34,89.6
03.01.2009 00:00:00,11.29,188,16.85,3.86,100232,4.3,90
03.01.2009 00:10:00,11.11,138,13.01,3.84,100239,4.24,90.7
03.01.2009 00:20:00,10.8,88,189.4,3.75,100239,4.14,90.6
03.01.2009 00:30:00,10.52,88,240.2,3.69,100249,4.06,91.1
03.01.2009 00:40:00,10.5,38,200.2,3.71,100242,4.05,91.8
03.01.2009 00:50:00,10.57,175,244.9,3.75,100239,4.07,92.2
03.01.2009 01:00:00,10.72,100,292.8,3.78,100239,4.12,92.1
03.01.2009 01:10:00,10.61,113,140.2,3.71,100239,4.08,91
03.01.2009 01:20:00,10.34,138,325.2,3.62,100231,4,90.7
03.01.2009 01:30:00,10.3,163,49.94,3.63,100234,3.99,91.2
03.01.2009 01:40:00,10.11,138,2.56,3.59,100236,3.93,91.5
03.01.2009 01:50:00,9.92,175,20.66,3.55,100227,3.87,91.9
03.01.2009 02:00:00,9.77,100,279.2,3.53,100227,3.83,92.3
03.01.2009 02:10:00,9.62,75,178.7,3.49,100228,3.78,92.3
03.01.2009 02:20:00,9.45,100,239.3,3.46,100229,3.74,92.7
03.01.2009 02:30:00,9.59,113,196.4,3.51,100237,3.78,93.3
03.01.2009 02:40:00,9.88,88,127.1,3.6,100227,3.86,93.4
03.01.2009 02:50:00,9.99,113,181.2,3.6,100220,3.89,92.7
03.01.2009 03:00:00,9.87,75,76.8,3.54,100215,3.86,91.9
03.01.2009 03:10:00,9.64,63,73.1,3.48,100214,3.79,92
03.01.2009 03:20:00,9.52,88,296.3,3.46,100214,3.76,92.3
03.01.2009 03:30:00,9.54,100,231.8,3.48,100206,3.76,92.7
03.01.2009 03:40:00,9.67,63,145.4,3.51,100203,3.8,92.6
03.01.2009 03:50:00,9.61,175,240.8,3.48,100201,3.78,92.3
03.01.2009 04:00:00,9.79,150,273.2,3.51,100202,3.83,91.8
03.01.2009 04:10:00,9.83,75,162.3,3.49,100199,3.85,90.9
03.01.2009 04:20:00,9.75,100,96.2,3.47,100197,3.82,91
03.01.2009 04:30:00,9.7,88,192,3.47,100193,3.81,91.3
03.01.2009 04:40:00,9.51,63,180.7,3.42,100190,3.75,91.4
03.01.2009 04:50:00,9.36,88,191.2,3.39,100179,3.71,91.5
03.01.2009 05:00:00,8.98,88,193.9,3.31,100165,3.6,91.9
03.01.2009 05:10:00,8.81,88,158.2,3.28,100152,3.56,92.4
03.01.2009 05:20:00,8.65,100,65.23,3.24,100140,3.51,92.4
03.01.2009 05:30:00,8.46,88,58.63,3.21,100129,3.46,92.8
03.01.2009 05:40:00,8.2,75,17.82,3.15,100129,3.39,93.1
03.01.2009 05:50:00,8.04,75,76.7,3.13,100131,3.35,93.6
03.01.2009 06:00:00,7.8,175,221.4,3.07,100129,3.29,93.5
03.01.2009 06:10:00,7.86,263,249.7,3.1,100120,3.3,93.9
03.01.2009 06:20:00,8.08,313,240.6,3.1,100115,3.36,92.5
03.01.2009 06:30:00,8.11,288,241,3.05,100113,3.37,90.7
03.01.2009 06:40:00,8.03,263,243.2,3,100112,3.35,89.9
03.01.2009 06:50:00,7.9,213,244.7,2.97,100107,3.31,89.7
03.01.2009 07:00:00,7.52,225,229.7,2.87,100117,3.21,89.3
03.01.2009 07:10:00,7.37,213,228.3,2.88,100122,3.18,90.6
03.01.2009 07:20:00,7.39,188,233.6,2.91,100116,3.18,91.5
03.01.2009 07:30:00,7.39,175,223.9,2.91,100116,3.18,91.5
03.01.2009 07:40:00,7.15,225,207.9,2.84,100111,3.12,91
03.01.2009 07:50:00,6.82,275,237.3,2.76,100103,3.04,90.7
03.01.2009 08:00:00,6.72,175,219.7,2.75,100104,3.02,91.2
03.01.2009 08:10:00,6.55,138,176.5,2.71,100099,2.98,91.1
03.01.2009 08:20:00,6.19,175,215.2,2.63,100095,2.89,91
03.01.2009 08:30:00,6.15,113,213,2.64,100091,2.89,91.6
03.01.2009 08:40:00,6.29,125,207.7,2.68,100092,2.92,91.9
03.01.2009 08:50:00,6.6,88,149.2,2.75,100092,2.99,92
03.01.2009 09:00:00,6.54,150,177.8,2.7,100092,2.98,90.7
03.01.2009 09:10:00,6,138,194.3,2.55,100092,2.85,89.7
03.01.2009 09:20:00,6.07,113,201.5,2.59,100093,2.87,90.5
03.01.2009 09:30:00,6.7,100,176.2,2.73,100085,3.01,90.5
03.01.2009 09:40:00,7.17,100,163.7,2.74,100080,3.13,87.8
03.01.2009 09:50:00,7.52,163,178.6,2.72,100071,3.21,84.8
03.01.2009 10:00:00,7.47,188,167.5,2.67,100067,3.2,83.3
03.01.2009 10:10:00,7.44,188,176.9,2.7,100064,3.19,84.5
03.01.2009 10:20:00,7.53,213,172.1,2.74,100051,3.22,85.3
03.01.2009 10:30:00,7.49,238,177.1,2.73,100037,3.21,85.2
03.01.2009 10:40:00,7.59,225,177.8,2.79,100028,3.23,86.4
03.01.2009 10:50:00,7.84,238,188.6,2.85,100015,3.3,86.4
03.01.2009 11:00:00,8.13,225,172.1,2.89,100004,3.37,85.6
03.01.2009 11:10:00,8.48,163,191.4,2.94,99988,3.47,84.7
03.01.2009 11:20:00,8.71,225,178.9,2.95,99970,3.53,83.7
03.01.2009 11:30:00,9.11,188,182.5,3.03,99956,3.64,83.2
03.01.2009 11:40:00,9.44,213,189.7,3.06,99941,3.73,82
03.01.2009 11:50:00,9.68,188,204.8,3.11,99926,3.8,81.7
03.01.2009 12:00:00,10.04,188,213.9,3.16,99902,3.91,80.7
03.01.2009 12:10:00,10.22,200,198.5,3.19,99883,3.96,80.5
03.01.2009 12:20:00,10.85,175,188.5,3.31,99878,4.16,79.4
03.01.2009 12:30:00,11.66,213,182.1,3.39,99869,4.42,76.6
03.01.2009 12:40:00,12.23,213,184.8,3.44,99860,4.62,74.4
03.01.2009 12:50:00,12.73,238,163.7,3.46,99847,4.79,72
03.01.2009 13:00:00,13.18,225,180.5,3.5,99830,4.96,70.5
03.01.2009 13:10:00,13.77,225,166.3,3.53,99817,5.18,67.98
03.01.2009 13:20:00,13.63,238,155.5,3.46,99800,5.13,67.26
03.01.2009 13:30:00,13.89,225,157.6,3.49,99784,5.23,66.55
